No,Content,A,B,C,D,Answered
74,"[""A company is creating an application that processes .csv files from Amazon S3. A\ndeveloper has created an S3 bucket. The developer has also created an AWS Lambda\nfunction to process the .csv files from the S3 bucket.\n\nWhich combination of steps will invoke the Lambda function when a .csv file is\nuploaded to Amazon S3? (Choose two.)""]",Create an Amazon EventBridge rule. Configure the rule with a pattern to match the S3 object created event.,Schedule an Amazon EventBridge rule to run a new Lambda function to scan the S3 bucket.,Add a trigger to the existing Lambda function. Set the trigger type to EventBridge. Select the Amazon EventBridge rule.,Create a new Lambda function to scan the S3 bucket for recently added S3 objects.,"# Answer
- **Correct option:** A and C
- **Reason:** To set up a trigger for the Lambda function to invoke when a .csv file is uploaded to an S3 bucket, you need to create an EventBridge rule that matches the S3 object created event (option A). In addition, you can directly add an S3 bucket trigger to the existing Lambda function (option C) without needing to use EventBridge. However, since the question requires two steps, the combination of these two options (A and C) effectively accomplishes the goal of invoking the Lambda function.

# Example / Analogy
- Think of it like setting up a doorbell and then telling a friend that when the doorbell rings (a new .csv file is uploaded), they should come over and take care of the visitor (invoke the Lambda function). The doorbell (EventBridge rule) alerts you, and you might also directly tell your friend to watch for visitors (the direct S3 trigger).

# Common Mistakes / Traps
- A common mistake is to think that only the EventBridge rule (option A) is needed for this task. However, the S3 bucket can directly trigger the Lambda function, making option C an essential step as well. Also, avoid confusing EventBridge with other services like scheduled events when it comes to S3 object events.

# Memory Tip
- Remember: ""S3 triggers Lambda directly and can also notify EventBridge."""
75,"[""A developer needs to build an AWS CloudFormation template that self-populates\nthe AWS Region variable that deploys the CloudFormation template.\n\nWhat is the MOST operationally efficient way to determine the Region in which\nthe template is being deployed?""]",Use the AWS::Region pseudo parameter.,Require the Region as a CloudFormation parameter.,Find the Region from the AWS::StackId pseudo parameter by using the Fn::Split intrinsic function.,Dynamically import the Region by referencing the relevant parameter in AWS Systems Manager Parameter Store.,"# Answer
- **Correct option:** A : Use the AWS::Region pseudo parameter.
- **Reason:** The AWS::Region pseudo parameter is specifically designed to return the Region in which the CloudFormation stack is being created. It is a built-in feature that automatically populates the value without requiring any additional parameters or complex logic. This makes it the most operationally efficient option.

# Example / Analogy
- Imagine you’re sending a package and you want to label it with the destination city. Instead of writing the city name yourself, you could use a smart address label that automatically detects your current location and fills it in for you. The AWS::Region pseudo parameter does exactly that for the CloudFormation template—automatically populating the region based on where it's being deployed.

# Common Mistakes / Traps
- A common mistake is assuming that requiring the region as a parameter (Option B) is viable. However, it adds unnecessary complexity and increases the chance of user error since it relies on manual input. Similarly, relying on the AWS::StackId (Option C) or Systems Manager Parameter Store (Option D) introduces additional steps and potential for error when the AWS::Region parameter is readily available.

# Memory Tip
- ""AWS::Region: the easiest way to know where you are!"""
76,"[""A company has hundreds of AWS Lambda functions that the company's QA team needs\nto test by using the Lambda function URLs. A developer needs to configure the\nauthentication of the Lambda functions to allow access so that the QA IAM group\ncan invoke the Lambda functions by using the public URLs.\n\nWhich solution will meet these requirements?""]",Create a CLI script that loops on the Lambda functions to add a Lambda function URL with the AWS_IAM auth type. Run another script to create an IAM identity-based policy that allows the lambda:InvokeFunctionUrl action to all the Lambda function Amazon Resource Names (ARNs). Attach the policy to the QA IAM group.,Create a CLI script that loops on the Lambda functions to add a Lambda function URL with the NONE auth type. Run another script to create an IAM resource-based policy that allows the lambda:InvokeFunctionUrl action to all the Lambda function Amazon Resource Names (ARNs). Attach the policy to the QA IAM group.,Create a CLI script that loops on the Lambda functions to add a Lambda function URL with the AWS_IAM auth type. Run another script to loop on the Lambda functions to create an IAM identity-based policy that allows the lambda:InvokeFunctionUrl action from the QA IAM group's Amazon Resource Name (ARN).,Create a CLI script that loops on the Lambda functions to add a Lambda function URL with the NONE auth type. Run another script to loop on the Lambda functions to create an IAM resource-based policy that allows the lambda:InvokeFunctionUrl action from the QA IAM group's Amazon Resource Name (ARN).,"# Answer
- **Correct option:** A

- **Reason:** Option A correctly specifies to use the AWS_IAM authentication type for Lambda function URLs, which ensures that only users or groups with valid IAM permissions (in this case, the QA IAM group) can access the Lambda functions via their public URLs. The proposed solution also includes creating an IAM identity-based policy that explicitly allows the necessary action (lambda:InvokeFunctionUrl) for the Lambda function ARNs and attaching it to the QA IAM group, which is essential for managing permissions effectively.

# Example / Analogy
- Think of it like granting access to a secure building (the Lambda function) that can only be entered by employees with valid identification (AWS IAM permissions). The LDAP function URLs with AWS_IAM authentication act like security doors that only open for those who show their ID (valid IAM credentials), ensuring that only the authorized QA team can access the building.

# Common Mistakes / Traps
- A common mistake could be selecting an option that uses the NONE authentication type (as seen in options B and D), which would allow anyone with the URL to invoke the Lambda function, completely bypassing the IAM permissions and risking unauthorized access.

# Memory Tip
- Always remember: ""AWS_IAM for safe access—control who can invoke!"""
77,"[""A developer maintains a critical business application that uses Amazon DynamoDB\nas the primary data store. The DynamoDB table contains millions of documents and\nreceives 30-60 requests each minute. The developer needs to perform processing\nin near-real time on the documents when they are added or updated in the\nDynamoDB table.\n\nHow can the developer implement this feature with the LEAST amount of change to\nthe existing application code?""]",Set up a cron job on an Amazon EC2 instance. Run a script every hour to query the table for changes and process the documents.,Enable a DynamoDB stream on the table. Invoke an AWS Lambda function to process the documents.,Update the application to send a PutEvents request to Amazon EventBridge. Create an EventBridge rule to invoke an AWS Lambda function to process the documents.,Update the application to synchronously process the documents directly after the DynamoDB write.,"# Answer
- **Correct option:** B
- **Reason:** Enabling a DynamoDB stream allows the application to capture changes (inserts, updates, deletes) in real-time and trigger an AWS Lambda function to process those changes without needing extensive modifications to the existing application code.

# Example / Analogy
- Think of DynamoDB Streams like a security camera that records everything happening in a room (your DynamoDB table). When something changes in the room (like adding or editing a document), the camera captures that event and can alert someone (a Lambda function) to take action right away, all without needing to change the existing furniture (your application code).

# Common Mistakes / Traps
- A common mistake is choosing options that involve significant changes to the application architecture, such as using a cron job or synchronous processing. These methods are less efficient and would entail more development effort.

# Memory Tip
- Remember: ""Streams allow us to react in real-time while keeping our app's core unchanged.” "
78,"[""A developer is writing an application for a company. The application will be\ndeployed on Amazon EC2 and will use an Amazon RDS for Microsoft SQL Server\ndatabase. The company's security team requires that database credentials are\nrotated at least weekly.\n\nHow should the developer configure the database credentials for this\napplication?""]",Create a database user. Store the user name and password in an AWS Systems Manager Parameter Store secure string parameter. Enable rotation of the AWS Key Management Service (AWS KMS) key that is used to encrypt the parameter.,Enable IAM authentication for the database. Create a database user for use with IAM authentication. Enable password rotation.,Create a database user. Store the user name and password in an AWS Secrets Manager secret that has daily rotation enabled.,Use the EC2 user data to create a database user. Provide the user name and password in environment variables to the application.,"# Answer
- **Correct option:** C
- **Reason:** Storing the database user name and password in AWS Secrets Manager allows for automatic and secure handling of credentials with built-in support for rotation. Secrets Manager can rotate the secrets on a schedule (like daily), which complies with the requirement of rotating credentials at least weekly.

# Example / Analogy
- Think of AWS Secrets Manager like a secure vault for your application credentials. Just like a safe that can automatically change the combination lock every day to keep your valuables secure, Secrets Manager keeps your database credentials safe and rotates them automatically per your specifications.

# Common Mistakes / Traps
- A common mistake is to underestimate the importance of using a dedicated secrets management service. Options like using AWS Systems Manager Parameter Store or storing credentials in environment variables could lead to security vulnerabilities or complicate the rotation requirements. It's essential to use services that automatically handle the security and rotation of sensitive data.

# Memory Tip
- Use a ""secret vault"" like Secrets Manager to keep credentials safe and rotated automatically."
79,"[""A real-time messaging application uses Amazon API Gateway WebSocket APIs with\nbackend HTTP service. A developer needs to build a feature in the application to\nidentify a client that keeps connecting to and disconnecting from the WebSocket\nconnection. The developer also needs the ability to remove the client.\n\nWhich combination of changes should the developer make to the application to\nmeet these requirements? (Choose two.)""]",Switch to HTTP APIs in the backend service.,Switch to REST APIs in the backend service.,Use the callback URL to disconnect the client from the backend service.,Add code to track the client status in Amazon ElastiCache in the backend service.,"# Answer
- **Correct options:** D, C

- **Reason:** 
  - To track client status and identify clients connecting and disconnecting from a WebSocket API, the developer needs an efficient way to store and manage that state information. Option D suggests using Amazon ElastiCache, which is an excellent choice for maintaining high-performance states for multiple connections, allowing for quick retrieval of client status. 
  - Option C provides a mechanism to disconnect the client from the backend service through a callback URL, which allows the application to communicate effectively back to the client that it should disconnect. This combination aligns with the need to manage client connections dynamically.

# Example / Analogy
- Think of a real-time messaging application like a party where guests (clients) continuously come and go. You need a guest list (ElastiCache) to keep track of who is currently at the party and their status. If someone needs to leave (disconnection), you'd call them (callback URL) and politely ask them to exit the venue.

# Common Mistakes / Traps
- A common trap is to choose options that suggest switching APIs without addressing the core need for tracking client connections. Options A and B imply changing the API type without providing a solution to managing client states, which is crucial for this requirement.

# Memory Tip
- Track client status effectively with ElastiCache and use callback URLs for disconnections."
80,"[""A developer has written code for an application and wants to share it with other\ndevelopers on the team to receive feedback. The shared application code needs to\nbe stored long-term with multiple versions and batch change tracking.\n\nWhich AWS service should the developer use?""]",AWS CodeBuild,Amazon S3,AWS CodeCommit,AWS Cloud9,"# Answer
- **Correct option:** C: AWS CodeCommit
- **Reason:** AWS CodeCommit is a source control service that allows you to host secure and scalable Git repositories. It fits the requirements since it supports versioning and change tracking, enabling the developer to share their code with the team effectively.

# Example / Analogy
- Think of AWS CodeCommit as a shared digital library where multiple developers can not only deposit their books (code) but also check out past editions (versions) whenever needed. Just like a library keeps track of all versions of its books, CodeCommit enables tracking of changes in application code.

# Common Mistakes / Traps
- A common mistake is confusing CodeCommit with other AWS services like Amazon S3, which is primarily for object storage and does not offer version control and collaborative features suitable for code development.

# Memory Tip
- Remember: CodeCommit is for ""Code Collaboration and Versioning."""
81,"[""A company's developer is building a static website to be deployed in Amazon S3\nfor a production environment. The website integrates with an Amazon Aurora\nPostgreSQL database by using an AWS Lambda function. The website that is\ndeployed to production will use a Lambda alias that points to a specific version\nof the Lambda function.\n\nThe company must rotate the database credentials every 2 weeks. Lambda functions\nthat the company deployed previously must be able to use the most recent\ncredentials.\n\nWhich solution will meet these requirements?""]",Store the database credentials in AWS Secrets Manager. Turn on rotation. Write code in the Lambda function to retrieve the credentials from Secrets Manager.,Include the database credentials as part of the Lambda function code. Update the credentials periodically and deploy the new Lambda function.,Use Lambda environment variables. Update the environment variables when new credentials are available.,Store the database credentials in AWS Systems Manager Parameter Store. Turn on rotation. Write code in the Lambda function to retrieve the credentials from Systems Manager Parameter Store.,"# Answer
- **Correct option:** A

- **Reason:** Storing the database credentials in AWS Secrets Manager allows for secure secret management, automatic rotation of credentials, and easy retrieval within Lambda functions. Turning on rotation ensures that each Lambda function can always access the most recent credentials without needing manual updates or redeployments.

# Example / Analogy
- Imagine using a secure vault for keeping your house keys. Instead of storing spare keys in various places (which could get lost or stolen), you use a trusty vault that securely manages your keys and can create new ones at regular intervals. You simply access the vault whenever you need the most current key, just as the Lambda function accesses Secrets Manager for the most up-to-date database credentials.

# Common Mistakes / Traps
- A common mistake is opting for environment variables or hardcoding credentials within Lambda functions, which poses security risks and does not support automated rotation. Additionally, many may overlook the implications of managing secrets securely, leading to vulnerabilities.

# Memory Tip
- Use ""Secrets Manager for Secrets"" to remember that AWS Secrets Manager is your go-to for securely storing and rotating sensitive information."
82,"[""A developer is developing an application that uses signed requests (Signature\nVersion 4) to call other AWS services. The developer has created a canonical\nrequest, has created the string to sign, and has calculated signing information.\n\nWhich methods could the developer use to complete a signed request? (Choose\ntwo.)""]",Add the signature to an HTTP header that is named Authorization.,Add the signature to a session cookie.,Add the signature to an HTTP header that is named Authentication.,Add the signature to a query string parameter that is named X-Amz-Signature.,"# Answer
- **Correct option:** A and D
- **Reason:** To complete a signed request using Signature Version 4, the developer can add the signature to an HTTP header named Authorization (option A) or to a query string parameter named X-Amz-Signature (option D). The Authorization header is the standard method for sending credentials in AWS, while using a query string parameter is also acceptable for certain use cases, such as when the request is being made via a web browser.

# Example / Analogy
- Imagine sending a letter through the mail. You can either write your signature directly on the letter (like adding it to the Authorization header) or include it in a special envelope that highlights your signature (similar to adding it to a query string parameter). Both methods verify your identity and intent of sending the letter.

# Common Mistakes / Traps
- A common trap is selecting the incorrect option regarding how the signature should be passed. Some might confuse ""Authentication"" (which is not a valid header for AWS requests) or think cookies can be used like Microsoft signatures, but that’s not applicable in AWS’s signed request methodology.

# Memory Tip
- Remember: Signatures go in the Authorization header or as a query parameter X-Amz-Signature!"
83,"[""A company must deploy all its Amazon RDS DB instances by using AWS\nCloudFormation templates as part of AWS CodePipeline continuous integration and\ncontinuous delivery (CI/CD) automation. The primary password for the DB instance\nmust be automatically generated as part of the deployment process.\n\nWhich solution will meet these requirements with the LEAST development effort?""]",Create an AWS Lambda-backed CloudFormation custom resource. Write Lambda code that generates a secure string. Return the value of the secure string as a data field of the custom resource response object. Use the CloudFormation Fn::GetAtt intrinsic function to get the value of the secure string. Use the value to create the DB instance.,Use the AWS CodeBuild action of CodePipeline to generate a secure string by using the following AWS CLI command: aws secretsmanager get-random-password. Pass the generated secure string as a CloudFormation parameter with the NoEcho attribute set to true. Use the parameter reference to create the DB instance.,Create an AWS Lambda-backed CloudFormation custom resource. Write Lambda code that generates a secure string. Return the value of the secure string as a data field of the custom resource response object. Use the CloudFormation Fn::GetAtt intrinsic function to get a value of the secure string. Create secrets in AWS Secrets Manager. Use the secretsmanager dynamic reference to use the value stored in the secret to create the DB instance.,Use the AWS::SecretsManager::Secret resource to generate a secure string. Store the secure string as a secret in AWS Secrets Manager. Use the secretsmanager dynamic reference to use the value stored in the secret to create the DB instance.,"# Answer
- **Correct option:** D 
- **Reason:** This option uses the AWS::SecretsManager::Secret resource to generate and store a secure string/password in AWS Secrets Manager directly as part of the CloudFormation template. This method is straightforward and incorporates best practices by leveraging Secrets Manager for secure password storage. It simplifies the process while adhering to AWS's security and resource management best practices, meeting the requirements with minimal additional effort.

# Example / Analogy
- Think of AWS Secrets Manager like a vault where you can keep your passwords safe and easily access them whenever needed. By using AWS CloudFormation to store the password directly into this vault, it’s like ensuring that instead of carrying a key in your pocket, it’s securely locked in a safe, accessed only when necessary.

# Common Mistakes / Traps
- A common mistake might be to think that using additional Lambda functions or complex custom resources is always necessary. This can lead to over-engineering solutions. Often, native solutions like AWS Secrets Manager can accomplish the task with less complexity and better maintainability.

# Memory Tip
- Remember: **“Use Secrets Manager for passwords, it's the simplest and safest path!”**"
84,"[""An organization is storing large files in Amazon S3, and is writing a web\napplication to display meta-data about the files to end-users. Based on the\nmetadata a user selects an object to download. The organization needs a\nmechanism to index the files and provide single-digit millisecond latency\nretrieval for the metadata.\n\nWhat AWS service should be used to accomplish this?""]",Amazon DynamoDB,Amazon EC2,AWS Lambda,Amazon RDS,"# Answer
- **Correct option:** A : Amazon DynamoDB
- **Reason:** Amazon DynamoDB is a fully managed NoSQL database service that provides single-digit millisecond response times at any scale. This makes it ideal for storing and retrieving metadata about files quickly, as required by the web application.

# Example / Analogy
- Think of DynamoDB like a high-speed library where you can quickly look up book information (metadata) based on various attributes (like author, genre, etc.) rather than scanning each book (file) physically. Just as you can find a book by searching its title or author in a well-organized library, DynamoDB allows quick indexing and retrieval of metadata.

# Common Mistakes / Traps
- A common mistake is to confuse the need for fast metadata retrieval (DynamoDB) with the necessity to store files or larger data sets. Candidates might mistakenly think they could use Amazon RDS (a relational database) which, while it can store more complex queries, typically involves higher latency compared to DynamoDB.

# Memory Tip
- Remember: **DynamoDB is your go-to for high-speed metadata access – it's like your metadata librarian!**"
85,"[""A developer is creating an AWS Serverless Application Model (AWS SAM) template.\nThe AWS SAM template contains the definition of multiple AWS Lambda functions,\nan Amazon S3 bucket, and an Amazon CloudFront distribution. One of the Lambda\nfunctions runs on Lambda@Edge in the CloudFront distribution. The S3 bucket is\nconfigured as an origin for the CloudFront distribution.\n\nWhen the developer deploys the AWS SAM template in the eu-west-1 Region, the\ncreation of the stack fails.\n\nWhich of the following could be the reason for this issue?""]",CloudFront distributions can be created only in the us-east-1 Region.,Lambda@Edge functions can be created only in the us-east-1 Region.,A single AWS SAM template cannot contain multiple Lambda functions.,The CloudFront distribution and the S3 bucket cannot be created in the same Region.,"# Answer
- **Correct option:** B
- **Reason:** Lambda@Edge functions are a specific type of AWS Lambda function that can only be created and associated with CloudFront distributions in the us-east-1 (N. Virginia) Region. Although the CloudFront distribution itself can be used globally, the function must be created in us-east-1 for it to be associated with the CloudFront distribution before it is deployed globally.

# Example / Analogy
- Think of a movie premiere event (the CloudFront distribution) that can take place in various theaters worldwide. However, the movie (Lambda@Edge function) must be finalized and produced in a specific studio (us-east-1) before it can be shown anywhere else. Essentially, even though the premiere is global, the actual movie has to be made in that one location.

# Common Mistakes / Traps
- A common trap is misunderstanding the relationship between Lambda functions and CloudFront distributions. Developers may think they can deploy Lambda@Edge functions in any region where other elements of the CloudFront setup can be managed, not realizing the specific requirement for us-east-1.

# Memory Tip
- Remember: Lambda@Edge is like a movie that must be made in us-east-1 before it goes global."
86,"[""A developer is integrating Amazon ElastiCache in an application. The cache will\nstore data from a database. The cached data must populate real-time dashboards.\n\nWhich caching strategy will meet these requirements?""]",A read-through cache,A write-behind cache,A lazy-loading cache,A write-through cache,"# Answer
- **Correct option:** A : A read-through cache
- **Reason:** A read-through cache allows the application to automatically fetch data from the database and populate the cache when there is a cache miss (i.e., when the requested data is not found in the cache). This strategy is ideal for real-time applications since it ensures that the most current data is fetched and stored in the cache for quick access, which aligns perfectly with the requirement of populating real-time dashboards.

# Example / Analogy
- Think of a read-through cache like a library with a smart librarian. When you request a book (data), if it's not on the shelf (cache), the librarian goes to find it in the storage room (database) and brings it back for you. In future requests, the book is available on the shelf, allowing for quick access without delays.

# Common Mistakes / Traps
- A common mistake is confusing a read-through cache with a write-through cache. In a write-through cache, updates are made to both the cache and the database immediately, which may not always ensure the real-time aspect needed for dashboards. 

# Memory Tip
- ""Read-through is like a smart librarian fetching fresh books for you."""
87,"[""A developer is creating an AWS Lambda function. The Lambda function needs an\nexternal library to connect to a third-party solution. The external library is a\ncollection of files with a total size of 100 MB. The developer needs to make the\nexternal library available to the Lambda execution environment and reduce the\nLambda package space.\n\nWhich solution will meet these requirements with the LEAST operational overhead?""]",Create a Lambda layer to store the external library. Configure the Lambda function to use the layer.,Create an Amazon S3 bucket. Upload the external library into the S3 bucket. Mount the S3 bucket folder in the Lambda function. Import the library by using the proper folder in the mount point.,Load the external library to the Lambda function's /tmp directory during deployment of the Lambda package. Import the library from the /tmp directory.,Create an Amazon Elastic File System (Amazon EFS) volume. Upload the external library to the EFS volume. Mount the EFS volume in the Lambda function. Import the library by using the proper folder in the mount point.,"# Answer
- **Correct option:** A
- **Reason:** Creating a Lambda layer to store the external library allows you to package the library separately from your Lambda function code. This method helps to keep the Lambda package size within the limits and reduces operational overhead by making the libraries available across multiple functions without needing to include them in every deployment package.

# Example / Analogy
- Think of Lambda layers like a toolbox that you can share among various projects. Instead of duplicating the same set of tools (libraries) in different toolboxes (Lambda functions), you just keep one shared toolbox (the layer) and refer to it whenever you need those tools.

# Common Mistakes / Traps
- A common mistake would be choosing option B (using S3) or D (using EFS) thinking they may seem like effective solutions. However, both involve more complexity and administrative effort compared to simply using Lambda layers, which are designed specifically for this purpose.

# Memory Tip
- **Layers are the shared toolbox for Lambda, reducing clutter and making deployment simpler.**"
88,"[""A company has a front-end application that runs on four Amazon EC2 instances\nbehind an Elastic Load Balancer (ELB) in a production environment that is\nprovisioned by AWS Elastic Beanstalk. A developer needs to deploy and test new\napplication code while updating the Elastic Beanstalk platform from the current\nversion to a newer version of Node.js. The solution must result in zero downtime\nfor the application.\n\nWhich solution meets these requirements?""]","Clone the production environment to a different platform version. Deploy the new application code, and test it. Swap the environment URLs upon verification.",Deploy the new application code in an all-at-once deployment to the existing EC2 instances. Test the code. Redeploy the previous code if verification fails.,Perform an immutable update to deploy the new application code to new EC2 instances. Serve traffic to the new instances after they pass health checks.,Use a rolling deployment for the new application code. Apply the code to a subset of EC2 instances until the tests pass. Redeploy the previous code if the tests fail.,"# Answer
- **Correct option:** A
- **Reason:** Cloning the production environment allows the developer to deploy and test the new application code and platform version without affecting the live application. Once the new environment is verified, swapping the environment URLs ensures zero downtime as users are directed to the fully tested environment.

# Example / Analogy
- Think of it like a restaurant that builds a new kitchen (the cloned environment) while still serving customers from the old one. The restaurant can test new recipes in the new kitchen, and once everything is perfect, they switch over completely, so diners don’t notice any disruption.

# Common Mistakes / Traps
- A common mistake is thinking that rolling or immutable updates are sufficient for zero downtime, which they can be, but they require careful implementation. Additionally, ""all-at-once"" deployments (like option B) can lead to downtime if something goes wrong.

# Memory Tip
- **Tip:** Use clones for safe changes—test first, switch URLs later!"
89,"[""A company has a critical application on AWS. The application exposes an HTTP API\nby using Amazon API Gateway. The API is integrated with an AWS Lambda function.\nThe application stores data in an Amazon RDS for MySQL DB instance with 2\nvirtual CPUs (vCPUs) and 64 GB of RAM.\n\nCustomers have reported that some of the API calls return HTTP 500 Internal\nServer Error responses. Amazon CloudWatch Logs shows errors for “too many\nconnections.” The errors occur during peak usage times that are unpredictable.\n\nThe company needs to make the application resilient. The database cannot be down\noutside of scheduled maintenance hours.\n\nWhich solution will meet these requirements?""]",Decrease the number of vCPUs for the DB instance. Increase the max_connections setting.,Use Amazon RDS Proxy to create a proxy that connects to the DB instance. Update the Lambda function to connect to the proxy.,"Add a CloudWatch alarm that changes the DB instance class when the number of connections increases to more than 1,000.",Add an Amazon EventBridge rule that increases the max_connections setting of the DB instance when CPU utilization is above 75%.,"# Answer
- **Correct option:** B : Use Amazon RDS Proxy to create a proxy that connects to the DB instance. Update the Lambda function to connect to the proxy.

- **Reason:** Amazon RDS Proxy helps manage database connections more efficiently, especially during peak usage times when you're encountering ""too many connections"" errors. It acts as a connection pool that reduces the number of connections made to your RDS instance by reusing connections, which optimizes resource utilization and can improve application resilience.

# Example / Analogy
- Think of RDS Proxy as a traffic police officer at a busy intersection. Just as the officer helps manage the flow of cars, preventing congestion and maintaining smooth traffic, RDS Proxy helps manage database connections, ensuring your application doesn't overwhelm the database with too many requests at once and avoids errors like “too many connections.”

# Common Mistakes / Traps
- A common trap is to assume that simply increasing instance resources (like vCPUs or max_connections) will solve the problem. While this might help to some extent, it does not address the fundamental issue of connection management during peak loads.

# Memory Tip
- Remember: ""RDS Proxy is the traffic controller for my database connections."""
90,"[""A company has installed smart meters in all its customer locations. The smart\nmeters measure power usage at 1-minute intervals and send the usage readings to\na remote endpoint for collection. The company needs to create an endpoint that\nwill receive the smart meter readings and store the readings in a database. The\ncompany wants to store the location ID and timestamp information.\n\nThe company wants to give its customers low-latency access to their current\nusage and historical usage on demand. The company expects demand to increase\nsignificantly. The solution must not impact performance or include downtime\nwhile scaling.\n\nWhich solution will meet these requirements MOST cost-effectively?""]",Store the smart meter readings in an Amazon RDS database. Create an index on the location ID and timestamp columns. Use the columns to filter on the customers' data.,Store the smart meter readings in an Amazon DynamoDB table. Create a composite key by using the location ID and timestamp columns. Use the columns to filter on the customers' data.,Store the smart meter readings in Amazon ElastiCache for Redis. Create a SortedSet key by using the location ID and timestamp columns. Use the columns to filter on the customers' data.,Store the smart meter readings in Amazon S3. Partition the data by using the location ID and timestamp columns. Use Amazon Athena to filter on the customers' data.,"# Answer
- **Correct option:** B
- **Reason:** Amazon DynamoDB is a fully managed NoSQL database that offers low-latency access and scales seamlessly to handle increased demand without downtime. By using a composite key of location ID and timestamp, you can effectively query and filter the data for customers' smart meter readings.

# Example / Analogy
- Think of DynamoDB like a library with well-organized sections (keys) based on genres (location ID) and publication dates (timestamp). This allows you to quickly find the books (data) you want without sifting through an entire shelf, mirroring how DynamoDB allows fast access to specific readings without impacting performance.

# Common Mistakes / Traps
- A common trap is assuming that traditional SQL databases like Amazon RDS (Option A) can scale without performance issues. While RDS can handle queries, it may require more management and can face scaling challenges when demand spikes. Option C (ElastiCache) focuses on caching rather than persistent storage, which doesn't suit the requirement of storing historical usage effectively. Option D (S3 with Athena) can introduce latency when querying the data for low-latency access.

# Memory Tip
- Remember: For real-time performance and scalability with high concurrency, choose DynamoDB as your cloud database solution."
91,"[""A developer is configuring an application's deployment environment in AWS\nCodePipeline. The application code is stored in a GitHub repository. The\ndeveloper wants to ensure that the repository package's unit tests run in the\nnew deployment environment. The developer has already set the pipeline's source\nprovider to GitHub and has specified the repository and branch to use in the\ndeployment.\n\nWhich combination of steps should the developer take next to meet these\nrequirements with the LEAST overhead? (Choose two.)""]",Create an AWS CodeCommit project. Add the repository package's build and test commands to the project's buildspec.,Create an AWS CodeBuild project. Add the repository package's build and test commands to the project's buildspec.,Create an AWS CodeDeploy project. Add the repository package's build and test commands to the project's buildspec.,Add an action to the source stage. Specify the newly created project as the action provider. Specify the build artifact as the action's input artifact.,"# Answer
- **Correct options:** B and D

- **Reason:** 
  To run unit tests as part of a deployment process in AWS CodePipeline, the developer should create an AWS CodeBuild project (option B) that will execute the build commands specified in the buildspec file, which includes the unit tests. Then, the developer must add an action to the source stage of the pipeline (option D), specifying the CodeBuild project as the provider. This configuration allows CodePipeline to trigger the test and build processes as soon as there's a change in the GitHub repository, thus ensuring that tests are run automatically with the least overhead.

# Example / Analogy
- Think of it like a cooking competition. You have the ingredients (your source code in GitHub) and a cooking station (CodeBuild). You set up a recipe card (buildspec) with specific instructions to prepare your dish (build and run tests). Once your ingredients are ready, the competition (CodePipeline) calls you to start cooking (running tests and building), monitoring your progress throughout the stages.

# Common Mistakes / Traps
- A common mistake would be to overlook the necessity of linking the CodeBuild project with the CodePipeline. Some might mistakenly assume that merely creating a CodeDeploy project is sufficient, but CodeDeploy is primarily for deployment rather than handling builds and tests.

# Memory Tip
- Remember: ""Build with CodeBuild, Test with CodePipeline."""
92,"[""An application under development is required to store hundreds of video files.\nThe data must be encrypted within the application prior to storage, with a\nunique key for each video file.\n\nHow should the developer code the application?""]",Use the KMS Encrypt API to encrypt the data. Store the encrypted data key and data.,Use a cryptography library to generate an encryption key for the application. Use the encryption key to encrypt the data. Store the encrypted data.,Use the KMS GenerateDataKey API to get a data key. Encrypt the data with the data key. Store the encrypted data key and data.,Upload the data to an S3 bucket using server side-encryption with an AWS KMS key.,"# Answer
- **Correct option:** C : Use the KMS GenerateDataKey API to get a data key. Encrypt the data with the data key. Store the encrypted data key and data.

- **Reason:** This option correctly addresses the requirement of using a unique encryption key for each video file while leveraging AWS Key Management Service (KMS). The process of using the GenerateDataKey API allows the application to obtain a data encryption key that is encrypted by KMS and can be safely stored alongside the encrypted video data. This method combines security (by using KMS for key management) with the flexibility of managing unique keys for each file.

# Example / Analogy
- Think of KMS as a secure vault where you can store gold keys (data keys). Each time you need gold to lock your treasure (video files), you ask KMS for a new gold key. You use it to lock your treasure and then put the key in the vault, secured by KMS, ensuring that each treasure is uniquely secured.

# Common Mistakes / Traps
- A common mistake is misunderstanding when to use KMS versus application-level encryption. Option A suggests directly using KMS to encrypt data, but it does not mention managing unique keys for each video file. Option D assumes server-side encryption with KMS, which does not meet the requirement of pre-encrypting the data with unique keys before storage. 

# Memory Tip
- ""Use KMS for gold keys, keep them safe and unique for each video!"""
