No,Content,A,B,C,D,Answered
72,"[""A team is developing an application that is deployed on Amazon EC2 instances.\nDuring testing, the team receives an error. The EC2 instances are unable to\naccess an Amazon S3 bucket.\n\nWhich steps should the team take to troubleshoot this issue? (Choose two.)""]",Check whether the policy that is assigned to the IAM role that is attached to the EC2 instances grants access to Amazon S3.,Check the S3 bucket policy to validate the access permissions for the S3 bucket.,Check whether the policy that is assigned to the IAM user that is attached to the EC2 instances grants access to Amazon S3.,Check the S3 Lifecycle policy to validate the permissions that are assigned to the S3 bucket.,"# Answer
- **Correct option:** A, B
- **Reason:**  
  To troubleshoot the inability of EC2 instances to access an S3 bucket, the team should first confirm that the IAM role attached to the EC2 instances has the correct permissions (Option A). This involves checking the policies to ensure that they grant the necessary access to Amazon S3. Additionally, the team should check the S3 bucket policy (Option B) to verify that it allows the EC2 instances (via their IAM role) to perform the required actions (like Read or Write). Both of these policies work together to control access.

# Example / Analogy
- Imagine a library (S3 bucket) that requires a library card (IAM role) to borrow books. If the library card does not have permission to borrow books (the IAM role lacks S3 permissions), or if the library enforces rules that only allow certain cardholders to borrow (the S3 bucket policy), the person won’t be able to borrow books. Checking both the card and the library's borrowing rules is essential to solving the issue.

# Common Mistakes / Traps
- A common mistake is to focus only on either the IAM role or the S3 bucket policy, neglecting to check both. Understanding that both policies interact is key to identifying access issues.

# Memory Tip
- Always check IAM roles and S3 bucket policies for access issues."
73,"[""A developer is working on an ecommerce website. The developer wants to review\nserver logs without logging in to each of the application servers individually.\nThe website runs on multiple Amazon EC2 instances, is written in Python, and\nneeds to be highly available.\n\nHow can the developer update the application to meet these requirements with\nMINIMUM changes?""]","Rewrite the application to be cloud native and to run on AWS Lambda, where the logs can be reviewed in Amazon CloudWatch.","Set up centralized logging by using Amazon OpenSearch Service, Logstash, and OpenSearch Dashboards.",Scale down the application to one larger EC2 instance where only one instance is recording logs.,Install the unified Amazon CloudWatch agent on the EC2 instances. Configure the agent to push the application logs to CloudWatch.,"# Answer
- **Correct option:** D : Install the unified Amazon CloudWatch agent on the EC2 instances. Configure the agent to push the application logs to CloudWatch.

- **Reason:** This option allows the developer to centrally manage and review logs from multiple EC2 instances without significant changes to the existing application architecture. By installing the CloudWatch agent, logs can be automatically pushed to CloudWatch, where they can be aggregated, searched, and analyzed, thus meeting the requirement for easy log review.

# Example / Analogy
- Think of the application servers as individual book authors working in different rooms (EC2 instances). Instead of going to each author's room to read their notes (logs), you could set up a central library (CloudWatch) where each author submits their notes for everyone to read and review in one place. 

# Common Mistakes / Traps
- A common mistake is to assume that rewriting the application to be cloud-native or changing the architecture completely (like option A) is necessary. This can lead to unnecessary complexity and resource expenditure. Additionally, options that limit log access (like option C) do not fulfill the requirement for reviewing logs easily.

# Memory Tip
- Remember: ""CloudWatch gathers logs, so you don't have to visit each server's logs."""
74,"[""A company is creating an application that processes .csv files from Amazon S3. A\ndeveloper has created an S3 bucket. The developer has also created an AWS Lambda\nfunction to process the .csv files from the S3 bucket.\n\nWhich combination of steps will invoke the Lambda function when a .csv file is\nuploaded to Amazon S3? (Choose two.)""]",Create an Amazon EventBridge rule. Configure the rule with a pattern to match the S3 object created event.,Schedule an Amazon EventBridge rule to run a new Lambda function to scan the S3 bucket.,Add a trigger to the existing Lambda function. Set the trigger type to EventBridge. Select the Amazon EventBridge rule.,Create a new Lambda function to scan the S3 bucket for recently added S3 objects.,"# Answer
- **Correct option:** A and C
- **Reason:** To set up a trigger for the Lambda function to invoke when a .csv file is uploaded to an S3 bucket, you need to create an EventBridge rule that matches the S3 object created event (option A). In addition, you can directly add an S3 bucket trigger to the existing Lambda function (option C) without needing to use EventBridge. However, since the question requires two steps, the combination of these two options (A and C) effectively accomplishes the goal of invoking the Lambda function.

# Example / Analogy
- Think of it like setting up a doorbell and then telling a friend that when the doorbell rings (a new .csv file is uploaded), they should come over and take care of the visitor (invoke the Lambda function). The doorbell (EventBridge rule) alerts you, and you might also directly tell your friend to watch for visitors (the direct S3 trigger).

# Common Mistakes / Traps
- A common mistake is to think that only the EventBridge rule (option A) is needed for this task. However, the S3 bucket can directly trigger the Lambda function, making option C an essential step as well. Also, avoid confusing EventBridge with other services like scheduled events when it comes to S3 object events.

# Memory Tip
- Remember: ""S3 triggers Lambda directly and can also notify EventBridge."""
75,"[""A developer needs to build an AWS CloudFormation template that self-populates\nthe AWS Region variable that deploys the CloudFormation template.\n\nWhat is the MOST operationally efficient way to determine the Region in which\nthe template is being deployed?""]",Use the AWS::Region pseudo parameter.,Require the Region as a CloudFormation parameter.,Find the Region from the AWS::StackId pseudo parameter by using the Fn::Split intrinsic function.,Dynamically import the Region by referencing the relevant parameter in AWS Systems Manager Parameter Store.,"# Answer
- **Correct option:** A : Use the AWS::Region pseudo parameter.
- **Reason:** The AWS::Region pseudo parameter is specifically designed to return the Region in which the CloudFormation stack is being created. It is a built-in feature that automatically populates the value without requiring any additional parameters or complex logic. This makes it the most operationally efficient option.

# Example / Analogy
- Imagine you’re sending a package and you want to label it with the destination city. Instead of writing the city name yourself, you could use a smart address label that automatically detects your current location and fills it in for you. The AWS::Region pseudo parameter does exactly that for the CloudFormation template—automatically populating the region based on where it's being deployed.

# Common Mistakes / Traps
- A common mistake is assuming that requiring the region as a parameter (Option B) is viable. However, it adds unnecessary complexity and increases the chance of user error since it relies on manual input. Similarly, relying on the AWS::StackId (Option C) or Systems Manager Parameter Store (Option D) introduces additional steps and potential for error when the AWS::Region parameter is readily available.

# Memory Tip
- ""AWS::Region: the easiest way to know where you are!"""
76,"[""A company has hundreds of AWS Lambda functions that the company's QA team needs\nto test by using the Lambda function URLs. A developer needs to configure the\nauthentication of the Lambda functions to allow access so that the QA IAM group\ncan invoke the Lambda functions by using the public URLs.\n\nWhich solution will meet these requirements?""]",Create a CLI script that loops on the Lambda functions to add a Lambda function URL with the AWS_IAM auth type. Run another script to create an IAM identity-based policy that allows the lambda:InvokeFunctionUrl action to all the Lambda function Amazon Resource Names (ARNs). Attach the policy to the QA IAM group.,Create a CLI script that loops on the Lambda functions to add a Lambda function URL with the NONE auth type. Run another script to create an IAM resource-based policy that allows the lambda:InvokeFunctionUrl action to all the Lambda function Amazon Resource Names (ARNs). Attach the policy to the QA IAM group.,Create a CLI script that loops on the Lambda functions to add a Lambda function URL with the AWS_IAM auth type. Run another script to loop on the Lambda functions to create an IAM identity-based policy that allows the lambda:InvokeFunctionUrl action from the QA IAM group's Amazon Resource Name (ARN).,Create a CLI script that loops on the Lambda functions to add a Lambda function URL with the NONE auth type. Run another script to loop on the Lambda functions to create an IAM resource-based policy that allows the lambda:InvokeFunctionUrl action from the QA IAM group's Amazon Resource Name (ARN).,"# Answer
- **Correct option:** A

- **Reason:** Option A correctly specifies to use the AWS_IAM authentication type for Lambda function URLs, which ensures that only users or groups with valid IAM permissions (in this case, the QA IAM group) can access the Lambda functions via their public URLs. The proposed solution also includes creating an IAM identity-based policy that explicitly allows the necessary action (lambda:InvokeFunctionUrl) for the Lambda function ARNs and attaching it to the QA IAM group, which is essential for managing permissions effectively.

# Example / Analogy
- Think of it like granting access to a secure building (the Lambda function) that can only be entered by employees with valid identification (AWS IAM permissions). The LDAP function URLs with AWS_IAM authentication act like security doors that only open for those who show their ID (valid IAM credentials), ensuring that only the authorized QA team can access the building.

# Common Mistakes / Traps
- A common mistake could be selecting an option that uses the NONE authentication type (as seen in options B and D), which would allow anyone with the URL to invoke the Lambda function, completely bypassing the IAM permissions and risking unauthorized access.

# Memory Tip
- Always remember: ""AWS_IAM for safe access—control who can invoke!"""
77,"[""A developer maintains a critical business application that uses Amazon DynamoDB\nas the primary data store. The DynamoDB table contains millions of documents and\nreceives 30-60 requests each minute. The developer needs to perform processing\nin near-real time on the documents when they are added or updated in the\nDynamoDB table.\n\nHow can the developer implement this feature with the LEAST amount of change to\nthe existing application code?""]",Set up a cron job on an Amazon EC2 instance. Run a script every hour to query the table for changes and process the documents.,Enable a DynamoDB stream on the table. Invoke an AWS Lambda function to process the documents.,Update the application to send a PutEvents request to Amazon EventBridge. Create an EventBridge rule to invoke an AWS Lambda function to process the documents.,Update the application to synchronously process the documents directly after the DynamoDB write.,"# Answer
- **Correct option:** B
- **Reason:** Enabling a DynamoDB stream allows the application to capture changes (inserts, updates, deletes) in real-time and trigger an AWS Lambda function to process those changes without needing extensive modifications to the existing application code.

# Example / Analogy
- Think of DynamoDB Streams like a security camera that records everything happening in a room (your DynamoDB table). When something changes in the room (like adding or editing a document), the camera captures that event and can alert someone (a Lambda function) to take action right away, all without needing to change the existing furniture (your application code).

# Common Mistakes / Traps
- A common mistake is choosing options that involve significant changes to the application architecture, such as using a cron job or synchronous processing. These methods are less efficient and would entail more development effort.

# Memory Tip
- Remember: ""Streams allow us to react in real-time while keeping our app's core unchanged.” "
78,"[""A developer is writing an application for a company. The application will be\ndeployed on Amazon EC2 and will use an Amazon RDS for Microsoft SQL Server\ndatabase. The company's security team requires that database credentials are\nrotated at least weekly.\n\nHow should the developer configure the database credentials for this\napplication?""]",Create a database user. Store the user name and password in an AWS Systems Manager Parameter Store secure string parameter. Enable rotation of the AWS Key Management Service (AWS KMS) key that is used to encrypt the parameter.,Enable IAM authentication for the database. Create a database user for use with IAM authentication. Enable password rotation.,Create a database user. Store the user name and password in an AWS Secrets Manager secret that has daily rotation enabled.,Use the EC2 user data to create a database user. Provide the user name and password in environment variables to the application.,"# Answer
- **Correct option:** C
- **Reason:** Storing the database user name and password in AWS Secrets Manager allows for automatic and secure handling of credentials with built-in support for rotation. Secrets Manager can rotate the secrets on a schedule (like daily), which complies with the requirement of rotating credentials at least weekly.

# Example / Analogy
- Think of AWS Secrets Manager like a secure vault for your application credentials. Just like a safe that can automatically change the combination lock every day to keep your valuables secure, Secrets Manager keeps your database credentials safe and rotates them automatically per your specifications.

# Common Mistakes / Traps
- A common mistake is to underestimate the importance of using a dedicated secrets management service. Options like using AWS Systems Manager Parameter Store or storing credentials in environment variables could lead to security vulnerabilities or complicate the rotation requirements. It's essential to use services that automatically handle the security and rotation of sensitive data.

# Memory Tip
- Use a ""secret vault"" like Secrets Manager to keep credentials safe and rotated automatically."
79,"[""A real-time messaging application uses Amazon API Gateway WebSocket APIs with\nbackend HTTP service. A developer needs to build a feature in the application to\nidentify a client that keeps connecting to and disconnecting from the WebSocket\nconnection. The developer also needs the ability to remove the client.\n\nWhich combination of changes should the developer make to the application to\nmeet these requirements? (Choose two.)""]",Switch to HTTP APIs in the backend service.,Switch to REST APIs in the backend service.,Use the callback URL to disconnect the client from the backend service.,Add code to track the client status in Amazon ElastiCache in the backend service.,"# Answer
- **Correct options:** D, C

- **Reason:** 
  - To track client status and identify clients connecting and disconnecting from a WebSocket API, the developer needs an efficient way to store and manage that state information. Option D suggests using Amazon ElastiCache, which is an excellent choice for maintaining high-performance states for multiple connections, allowing for quick retrieval of client status. 
  - Option C provides a mechanism to disconnect the client from the backend service through a callback URL, which allows the application to communicate effectively back to the client that it should disconnect. This combination aligns with the need to manage client connections dynamically.

# Example / Analogy
- Think of a real-time messaging application like a party where guests (clients) continuously come and go. You need a guest list (ElastiCache) to keep track of who is currently at the party and their status. If someone needs to leave (disconnection), you'd call them (callback URL) and politely ask them to exit the venue.

# Common Mistakes / Traps
- A common trap is to choose options that suggest switching APIs without addressing the core need for tracking client connections. Options A and B imply changing the API type without providing a solution to managing client states, which is crucial for this requirement.

# Memory Tip
- Track client status effectively with ElastiCache and use callback URLs for disconnections."
80,"[""A developer has written code for an application and wants to share it with other\ndevelopers on the team to receive feedback. The shared application code needs to\nbe stored long-term with multiple versions and batch change tracking.\n\nWhich AWS service should the developer use?""]",AWS CodeBuild,Amazon S3,AWS CodeCommit,AWS Cloud9,"# Answer
- **Correct option:** C: AWS CodeCommit
- **Reason:** AWS CodeCommit is a source control service that allows you to host secure and scalable Git repositories. It fits the requirements since it supports versioning and change tracking, enabling the developer to share their code with the team effectively.

# Example / Analogy
- Think of AWS CodeCommit as a shared digital library where multiple developers can not only deposit their books (code) but also check out past editions (versions) whenever needed. Just like a library keeps track of all versions of its books, CodeCommit enables tracking of changes in application code.

# Common Mistakes / Traps
- A common mistake is confusing CodeCommit with other AWS services like Amazon S3, which is primarily for object storage and does not offer version control and collaborative features suitable for code development.

# Memory Tip
- Remember: CodeCommit is for ""Code Collaboration and Versioning."""
81,"[""A company's developer is building a static website to be deployed in Amazon S3\nfor a production environment. The website integrates with an Amazon Aurora\nPostgreSQL database by using an AWS Lambda function. The website that is\ndeployed to production will use a Lambda alias that points to a specific version\nof the Lambda function.\n\nThe company must rotate the database credentials every 2 weeks. Lambda functions\nthat the company deployed previously must be able to use the most recent\ncredentials.\n\nWhich solution will meet these requirements?""]",Store the database credentials in AWS Secrets Manager. Turn on rotation. Write code in the Lambda function to retrieve the credentials from Secrets Manager.,Include the database credentials as part of the Lambda function code. Update the credentials periodically and deploy the new Lambda function.,Use Lambda environment variables. Update the environment variables when new credentials are available.,Store the database credentials in AWS Systems Manager Parameter Store. Turn on rotation. Write code in the Lambda function to retrieve the credentials from Systems Manager Parameter Store.,"# Answer
- **Correct option:** A

- **Reason:** Storing the database credentials in AWS Secrets Manager allows for secure secret management, automatic rotation of credentials, and easy retrieval within Lambda functions. Turning on rotation ensures that each Lambda function can always access the most recent credentials without needing manual updates or redeployments.

# Example / Analogy
- Imagine using a secure vault for keeping your house keys. Instead of storing spare keys in various places (which could get lost or stolen), you use a trusty vault that securely manages your keys and can create new ones at regular intervals. You simply access the vault whenever you need the most current key, just as the Lambda function accesses Secrets Manager for the most up-to-date database credentials.

# Common Mistakes / Traps
- A common mistake is opting for environment variables or hardcoding credentials within Lambda functions, which poses security risks and does not support automated rotation. Additionally, many may overlook the implications of managing secrets securely, leading to vulnerabilities.

# Memory Tip
- Use ""Secrets Manager for Secrets"" to remember that AWS Secrets Manager is your go-to for securely storing and rotating sensitive information."
