No,Content,A,B,C,D,Answered
272,"A developer is updating the production version of an AWS Lambda function to fix
a defect. The developer has tested the updated code in a test environment. The
developer wants to slowly roll out the updates to a small subset of production
users before rolling out the changes to all users. Only 10% of the users should
be initially exposed to the new code in production.

Which solution will meet these requirements?","Update the Lambda code and create a new version of the Lambda function. Create a Lambda function trigger. Configure the traffic weights in the trigger between the two Lambda function versions. Send 90% of the traffic to the production version, and send 10% of the traffic to the new version.","Create a new Lambda function that uses the updated code. Create a Lambda alias for the production Lambda function. Configure the Lambda alias to send 90% of the traffic to the production Lambda function, and send 10% of the traffic to the test Lambda function.","Update the Lambda code and create a new version of the Lambda function. Create a Lambda proxy integration. Configure the Lambda proxy to split traffic between the two Lambda function versions. Send 90% of the traffic to the production version, and send 10% of the traffic to the new version.","Update the Lambda code and create a new version of the Lambda function. Create a Lambda function alias. Configure the traffic weights in the Lambda alias between the two Lambda function versions. Send 90% of the traffic to the production version, and send 10% of the traffic to the new version.","# Answer
- **Correct option:** D
- **Reason:** Using a Lambda alias, you can manage different versions of a Lambda function and control traffic between them. This allows you to send 90% of the traffic to the stable production version and 10% to the new version. This method ensures that you can monitor the new code's behavior in the live environment while keeping most users on the older, more stable version.

# Example / Analogy
- Think of a restaurant introducing a new dish. Instead of serving it to everyone, they offer it to just 10% of customers initially to see how it performs. If it’s a hit, they gradually roll it out to more customers. Similarly, using Lambda aliases allows you to test new code with a small portion of users before full deployment.

# Common Mistakes / Traps
- A common mistake is choosing options that do not use the alias feature, such as A or B. These options create new Lambda functions or use triggers improperly, which can complicate the rollout process and reduce clarity and control over traffic management.

# Memory Tip
- **Remember:** Use Lambda aliases for safe traffic shifting between versions in production!"
273,"A developer is creating an AWS Lambda function that consumes messages from an
Amazon Simple Queue Service (Amazon SQS) standard queue. The developer notices
that the Lambda function processes some messages multiple times.

How should developer resolve this issue MOST cost-effectively?",Change the Amazon SQS standard queue to an Amazon SQS FIFO queue by using the Amazon SQS message deduplication ID.,Set up a dead-letter queue.,Set the maximum concurrency limit of the AWS Lambda function to 1.,Change the message processing to use Amazon Kinesis Data Streams instead of Amazon SQS.,"# Answer
- **Correct option:** A : Change the Amazon SQS standard queue to an Amazon SQS FIFO queue by using the Amazon SQS message deduplication ID. 
- **Reason:** Standard queues in Amazon SQS do not guarantee the order of messages and can deliver messages multiple times, especially in high-throughput scenarios. By switching to a FIFO (First-In-First-Out) queue, the developer can ensure that messages are processed in the exact order they arrive and utilize deduplication IDs to prevent duplicate processing of the same message.

# Example / Analogy
- Think of a FIFO queue like a line at a coffee shop; customers are served in the order they arrive. If you served customers out of order or allowed some to be served twice, it would create confusion. A FIFO queue ensures that each customer (message) is served exactly once and in the right order.

# Common Mistakes / Traps
- A common mistake is to think that using a dead-letter queue will solve the issue of duplicate message processing. While it helps with handling failures, it does not prevent duplicate delivery from happening in the first place.

# Memory Tip
- **""FIFO queues prevent the chaos of double servings!""**"
274,"A developer is optimizing an AWS Lambda function and wants to test the changes
in production on a small percentage of all traffic. The Lambda function serves
requests to a RE ST API in Amazon API Gateway. The developer needs to deploy
their changes and perform a test in production without changing the API Gateway
URL.

Which solution will meet these requirements?","Define a function version for the currently deployed production Lambda function. Update the API Gateway endpoint to reference the new Lambda function version. Upload and publish the optimized Lambda function code. On the production API Gateway stage, define a canary release and set the percentage of traffic to direct to the canary release. Update the API Gateway endpoint to use the $LATEST version of the Lambda function. Publish the API to the canary stage.",Define a function version for the currently deployed production Lambda function. Update the API Gateway endpoint to reference the new Lambda function version. Upload and publish the optimized Lambda function code. Update the API Gateway endpoint to use the $LATEST version of the Lambda function. Deploy a new API Gateway stage.,"Define an alias on the $LATEST version of the Lambda function. Update the API Gateway endpoint to reference the new Lambda function alias. Upload and publish the optimized Lambda function code. On the production API Gateway stage, define a canary release and set the percentage of traffic to direct to the canary release. Update the API Gateway endpoint to use the $LATEST version of the Lambda function. Publish to the canary stage.",Define a function version for the currently deployed production Lambda function. Update the API Gateway endpoint to reference the new Lambda function version. Upload and publish the optimized Lambda function code. Update the API Gateway endpoint to use the $LATEST version of the Lambda function. Deploy the API to the production API Gateway stage.,"# Answer
- **Correct option:** C

- **Reason:** Option C outlines the correct steps to implement a canary release while maintaining traffic control without changing the API Gateway URL. It defines an alias for the Lambda function to point to the optimized version, which can then use the canary release feature of API Gateway. By using an alias, you can direct a specific percentage of traffic to the newly optimized function while keeping the old version intact for the remaining requests.

# Example / Analogy
- Think of this like trying a new flavor of ice cream in a shop. Instead of replacing the entire batch, the shop scoops out a small amount of the new flavor and allows customers to have a taste while still offering their popular flavors. This way, if the new flavor isn't well-received, they can easily revert back to just serving the old favorites.

# Common Mistakes / Traps
- A common mistake is to overlook the use of aliases and versions in Lambda functions. Many assume that updating to the latest version is enough, but this will redirect all traffic indiscriminately, which is not what the developer wants in a canary release. 

# Memory Tip
- ""Use an alias for gradual changes — it’s your safety net in production!"""
275,"A company notices that credentials that the company uses to connect to an
external software as a service (SaaS) vendor are stored in a configuration file
as plaintext.

The developer needs to secure the API credentials and enforce automatic
credentials rotation on a quarterly basis.

Which solution will meet these requirements MOST securely?",Use AWS Key Management Service (AWS KMS) to encrypt the configuration file. Decrypt the configuration file when users make API calls to the SaaS vendor. Enable rotation.,Retrieve temporary credentials from AWS Security Token Service (AWS STS) every 15 minutes. Use the temporary credentials when users make API calls to the SaaS vendor.,Store the credentials in AWS Secrets Manager and enable rotation. Configure the API to have Secrets Manager access.,Store the credentials in AWS Systems Manager Parameter Store and enable rotation. Retrieve the credentials when users make API calls to the SaaS vendor.,"# Answer
- **Correct option:** C
- **Reason:** Storing the API credentials in AWS Secrets Manager allows for secure storage, management, and automatic rotation of secrets. Secrets Manager is specifically designed for handling credentials and has built-in support for automatic rotation, ensuring that credentials are kept up-to-date without manual intervention.

# Example / Analogy
- Imagine you have a mailbox that you can open safely only when needed, and every month a key is automatically changed, ensuring that only authorized personnel can access it. AWS Secrets Manager works similarly; it securely manages your API keys and changes them automatically, so you don't have to worry about them being old or insecure.

# Common Mistakes / Traps
- A common mistake is to think that encrypting a plaintext file using AWS KMS will provide adequate security. While encryption is good, managing and rotating credentials through Secrets Manager is much more effective and secure in the context of secret management.

# Memory Tip
- Remember: **Secrets Manager = Secure storage + Automatic rotation = Peace of mind!**"
276,"A company has an application that is hosted on Amazon EC2 instances. The
application stores objects in an Amazon S3 bucket and allows users to download
objects from the S3 bucket. A developer turns on S3 Block Public Access for the
S3 bucket. After this change, users report errors when they attempt to download
objects. The developer needs to implement a solution so that only users who are
signed in to the application can access objects in the S3 bucket.

Which combination of steps will meet these requirements in the MOST secure way?
(Choose two.)",Create an EC2 instance profile and role with an appropriate policy. Associate the role with the EC2 instances.,Create an IAM user with an appropriate policy. Store the access key ID and secret access key on the EC2 instances.,Modify the application to use the S3 GeneratePresignedUrl API call.,Modify the application to use the S3 GetObject API call and to return the object handle to the user.,"# Answer
- **Correct options:** A, C 

- **Reason:** 
   - **Option A:** Creating an EC2 instance profile and role allows the EC2 instances to securely access AWS resources, such as S3, without needing to store access keys on the instance itself. This ensures that only authorized actions (like accessing S3 objects) can be performed by the application running on the EC2 instance.
   - **Option C:** Modifying the application to use the S3 GeneratePresignedUrl API call allows the application to generate temporary, time-limited URLs that users can use to download the objects. This approach ensures that only authenticated users (those signed into the application) can get the URL and access the S3 objects securely.

# Example / Analogy
Imagine a VIP concert where only ticket holders can enter. Instead of giving out permanent passes (like IAM users with access keys), the venue gives out temporary wristbands (presigned URLs) that allow access for just a few hours during the show (the expiration time). To get a wristband, attendees must prove they’re on the guest list (authenticating with the application).

# Common Mistakes / Traps
- A common mistake is choosing option B, which suggests using an IAM user's static credentials, compromising security by exposing access keys on the EC2 instance. This goes against best security practices.

# Memory Tip
- Remember: ""Use roles for EC2, presigned URLs for users."""
277,"An Amazon Simple Queue Service (Amazon SQS) queue serves as an event source for
an AWS Lambda function. In the SQS queue, each item corresponds to a video file
that the Lambda function must convert to a smaller resolution. The Lambda
function is timing out on longer video files, but the Lambda function's timeout
is already configured to its maximum value.

What should a developer do to avoid the timeouts without additional code
changes?",Increase the memory configuration of the Lambda function.,Increase the visibility timeout on the SQS queue.,Increase the instance size of the host that runs the Lambda function.,Use multi-threading for the conversion.,"# Answer
- **Correct option:** A: Increase the memory configuration of the Lambda function.

- **Reason:** Increasing the memory allocation for an AWS Lambda function not only provides more memory but also increases the CPU power available for that function. More memory and CPU can lead to faster processing times, which can help the Lambda function finish executing within its timeout limit even with longer video files. Since the function is already at its maximum timeout, optimizing resource allocation is the only possible solution.

# Example / Analogy
- Think of a Lambda function like a baker who can only bake a certain number of cakes at a time. If the baker is overwhelmed with large orders (longer video files), increasing the size of the oven (memory allocation) allows the baker to bake more cakes faster. This way, the baker completes all orders without exceeding their work time limit.

# Common Mistakes / Traps
- A common mistake is to overlook that simply increasing the timeout value will not solve the underlying performance issue if the function is already at its max timeout. Many might consider adjusting the SQS visibility timeout, which does not influence the Lambda execution time.

# Memory Tip
- Remember: ""More memory, more speed!"""
278,"A company is building an application on AWS. The application's backend includes
an Amazon API Gateway REST API. The company's frontend application developers
cannot continue work until the backend API is ready for integration. The company
needs a solution that will allow the frontend application developers to continue
their work.

Which solution will meet these requirements in the MOST operationally efficient
way?",Configure mock integrations for API Gateway API methods.,Integrate a Lambda function with API Gateway and return a mocked response.,Add new API endpoints to the API Gateway stage and returns a mocked response.,Configure a proxy resource for API Gateway API methods.,"# Answer
- **Correct option:** A : Configure mock integrations for API Gateway API methods.

- **Reason:** Mock integrations in API Gateway allow developers to create API endpoints that simulate responses from backend services without needing those services to be implemented. This enables frontend developers to continue their work asynchronously while the backend is being developed.

# Example / Analogy
- Think of a movie script where the actors need to rehearse their lines before the filming starts. By using a ""mock"" script that outlines potential dialogue (even if the actual script isn't ready), the actors can practice and prepare. In this context, a mock integration lets frontend developers ""practice"" making API calls to a simulated response, enabling them to proceed with development.

# Common Mistakes / Traps
- One common trap is choosing options that involve actual backend processes, such as integrating Lambda functions or adding endpoints that expect a real response. These options could create additional dependencies and are more complex than necessary when the goal is to simply allow frontend development to continue.

# Memory Tip
- To remember mock integrations: **""Mock first, build later!""**"
279,"A company is preparing to migrate an application to the company's first AWS
environment. Before this migration, a developer is creating a proof-of-concept
application to validate a model for building and deploying container-based
applications on AWS.

Which combination of steps should the developer take to deploy the containerized
proof-of-concept application with the LEAST operational effort? (Choose two.)",Package the application into a .zip file by using a command line tool. Upload the package to Amazon S3.,Package the application into a container image by using the Docker CLI. Upload the image to Amazon Elastic Container Registry (Amazon ECR).,Deploy the application to an Amazon EC2 instance by using AWS CodeDeploy.,Deploy the application to Amazon Elastic Kubernetes Service (Amazon EKS) on AWS Fargate.,"# Answer
- **Correct options:** B, D  
- **Reason:** 
  - Option B is correct because packaging the application into a container image using Docker allows the application to be deployed consistently across different environments. Uploading the image to Amazon ECR facilitates easy access for deployment.
  - Option D is correct because deploying the application to Amazon EKS on AWS Fargate means that the developer can run containers without needing to manage the underlying EC2 instances, reducing the operational effort significantly. Fargate handles the orchestration and scaling of the container, allowing the developer to focus on the application itself.

# Example / Analogy
- Imagine preparing a meal (the application) and using a meal kit service. Option B is like choosing pre-packaged ingredients (container image) that are sent to you (ECR), and option D is like having a chef (Fargate) who cooks the meal for you without you needing to worry about the kitchen tools or assistant cooks (EC2 instances). This way, you enjoy the meal with minimal effort in preparation and cleanup.

# Common Mistakes / Traps
- A common mistake is to think that deploying directly to EC2 or using CodeDeploy (options C) is the best approach. However, these methods typically involve more operational overhead as they require manual management of infrastructure. This question specifically looks for the **least operational effort**, making B and D the better choices.

# Memory Tip
- **Think containers over VMs for simplicity: Pack it (image) and serve it (Fargate)!**"
280,"A developer supports an application that accesses data in an Amazon DynamoDB
table. One of the item attributes is expirationDate in the timestamp format. The
application uses this attribute to find items, archive them, and remove them
from the table based on the timestamp value.

The application will be decommissioned soon, and the developer must find another
way to implement this functionality. The developer needs a solution that will
require the least amount of code to write.

Which solution will meet these requirements?",Enable TTL on the expirationDate attribute in the table. Create a DynamoDB stream. Create an AWS Lambda function to process the deleted items. Create a DynamoDB trigger for the Lambda function.,Create two AWS Lambda functions: one to delete the items and one to process the items. Create a DynamoDB stream. Use the DeleteItem API operation to delete the items based on the expirationDate attribute. Use the GetRecords API operation to get the items from the DynamoDB stream and process them.,Create two AWS Lambda functions: one to delete the items and one to process the items. Create an Amazon EventBridge scheduled rule to invoke the Lambda functions. Use the DeleteItem API operation to delete the items based on the expirationDate attribute. Use the GetRecords API operation to get the items from the DynamoDB table and process them.,Enable TTL on the expirationDate attribute in the table. Specify an Amazon Simple Queue Service (Amazon SQS) dead-letter queue as the target to delete the items. Create an AWS Lambda function to process the items.,"# Answer
- **Correct option:** A

- **Reason:** Enabling TTL (Time to Live) on the `expirationDate` attribute allows DynamoDB to automatically delete items from the table when the timestamp value has passed, thus requiring the least amount of code to implement. Once TTL is enabled, DynamoDB handles the deletion without requiring any additional Lambda functions or custom code for periodic cleanup. The DynamoDB stream can capture any changes (deletions in this case) made to the items, which can then be processed if necessary using a Lambda function.

# Example / Analogy
- Think of TTL like food expiration dates on products in your pantry. Just as you might choose to throw out expired items automatically, DynamoDB automatically removes items when they ""expire"" based on the `expirationDate`. This means less effort is required to keep your pantry (or database) clean and organized!

# Common Mistakes / Traps
- A common trap is thinking you need to manage item deletions manually with Lambda functions or other complex solutions. People might overlook the built-in simplicity of TTL which can handle automatic deletions without extra code.

# Memory Tip
- Remember: **TTL automates expiration like food labels, saving time on manual cleanup!**"
281,"A developer needs to implement a custom machine learning (ML) library in an
application. The size of the library is 15 GB. The size of the library is
increasing. The application uses AWS Lambda functions. All the Lambda functions
must have access to the library.

Which solution will meet these requirements?",Save the library in Lambda layers. Attach the layers to all Lambda functions.,Save the library in Amazon S3. Download the library from Amazon S3 inside the Lambda function.,Save the library as a Lambda container image. Redeploy the Lambda functions with the new image.,Save the library in an Amazon Elastic File System (Amazon EFS) file system. Mount the EFS file system in all the Lambda functions.,"# Answer
- **Correct option:** D : Save the library in an Amazon Elastic File System (Amazon EFS) file system. Mount the EFS file system in all the Lambda functions.

- **Reason:** AWS Lambda has a size limit for deployment packages and Lambda layers, which is currently 10 MB for compressed files and 250 MB for uncompressed files. Given that the custom ML library is 15 GB, it exceeds these limits if directly saved as a layer or deployment package. Using Amazon EFS allows you to store large files, and it can be mounted directly to Lambda functions, providing them with access to the library without hitting the size constraints.

# Example / Analogy
- Think of Amazon EFS as a shared drive in a workplace. Just like multiple employees can access large files from a shared drive without needing to duplicate them on their individual computers (which may have limited storage), Lambda functions can access a large ML library stored on EFS without the storage limitations of their individual deployment packages.

# Common Mistakes / Traps
- A common mistake is to assume that Lambda layers can handle large libraries. Many forget that there are size limits on layers. Additionally, the option to use S3 may seem appealing for larger files, but it requires downloading the library at runtime, which may introduce latency and complexity.

# Memory Tip
- ""For large libraries, think EFS for shared access, not layers or packages!"""
