No,Content,A,B,C,D,Answered
32,"[""A company has an Amazon S3 bucket that contains sensitive data. The data must be\nencrypted in transit and at rest. The company encrypts the data in the S3 bucket\nby using an AWS Key Management Service (AWS KMS) key. A developer needs to grant\nseveral other AWS accounts the permission to use the S3 GetObject operation to\nretrieve the data from the S3 bucket.\nHow can the developer enforce that all requests to retrieve the data provide\nencryption in transit?""]",Define a resource-based policy on the S3 bucket to deny access when a request meets the condition “aws:SecureTransport”: “false”.,Define a resource-based policy on the S3 bucket to allow access when a request meets the condition “aws:SecureTransport”: “false”.,Define a role-based policy on the other accounts' roles to deny access when a request meets the condition of “aws:SecureTransport”: “false”.,Define a resource-based policy on the KMS key to deny access when a request meets the condition of “aws:SecureTransport”: “false”.,"# Answer
- **Correct option:** A
- **Reason:** Defining a resource-based policy on the S3 bucket to deny access when a request meets the condition “aws:SecureTransport”: “false” ensures that any attempt to access the S3 bucket without using HTTPS (which is secure transport) will be blocked. This effectively enforces the requirement that all requests for retrieving data must be encrypted in transit.

# Example / Analogy
- Think of the S3 bucket as a vault that only opens when the secure lock (HTTPS) is used. If someone tries to open the vault using a regular key (HTTP), the vault will stay locked, protecting the sensitive data inside.

# Common Mistakes / Traps
- A common mistake could be selecting option B, which incorrectly allows access under insecure conditions. This could lead to data being accessible over unencrypted channels, jeopardizing the data's confidentiality and integrity.

# Memory Tip
- ""S3 policies can lock the vault against unsecure keys."""
33,"[""A developer is building a web application that uses Amazon API Gateway to expose\nan AWS Lambda function to process requests from clients. During testing, the\ndeveloper notices that the API Gateway times out even though the Lambda function\nfinishes under the set time limit.\nWhich of the following API Gateway metrics in Amazon CloudWatch can help the\ndeveloper troubleshoot the issue? (Choose two.)""]",CacheHitCount,IntegrationLatency,CacheMissCount,Latency,"# Answer
- **Correct option:** B : IntegrationLatency, D : Latency

- **Reason:** 
  - **IntegrationLatency** measures the time taken by API Gateway to call the integrated AWS service (in this case, the Lambda function). It helps the developer understand if the delay is due to the API Gateway waiting on the Lambda function's response.
  - **Latency** encompasses the total time taken for a client request to be processed by API Gateway, which includes the time taken to receive the request, call the Lambda function, and return the response. It can help identify if the timeout issue is within the API Gateway itself.

# Example / Analogy
- Think of API Gateway as a restaurant waiter (API), who takes an order, passes it to the kitchen (Lambda function), and then delivers the food back to the customer. If the waiter takes a long time to return with the food, you'd want to know if it's because the kitchen is slow (IntegrationLatency) or if the waiter took a long time to take the order or deliver it (Latency).

# Common Mistakes / Traps
- A common mistake is confusing metrics that don't directly relate to the timing of Lambda execution with those that do. For instance, **CacheHitCount** and **CacheMissCount** contribute to performance analysis, but they don't help in understanding the timing of the request processing.

# Memory Tip
- Remember: **IntegrationLatency is about the connection, while Latency is about the whole journey.**"
34,"[""A company is building a web application on AWS. When a customer sends a request,\nthe application will generate reports and then make the reports available to the\ncustomer within one hour. Reports should be accessible to the customer for 8\nhours. Some reports are larger than 1 MB. Each report is unique to the customer.\nThe application should delete all reports that are older than 2 days.\nWhich solution will meet these requirements with the LEAST operational overhead?""]",Generate the reports and then store the reports as Amazon DynamoDB items that have a specified TTL. Generate a URL that retrieves the reports from DynamoDB. Provide the URL to customers through the web application.,Generate the reports and then store the reports in an Amazon S3 bucket that uses server-side encryption. Attach the reports to an Amazon Simple Notification Service (Amazon SNS) message. Subscribe the customer to email notifications from Amazon SNS.,Generate the reports and then store the reports in an Amazon S3 bucket that uses server-side encryption. Generate a presigned URL that contains an expiration date Provide the URL to customers through the web application. Add S3 Lifecycle configuration rules to the S3 bucket to delete old reports.,Generate the reports and then store the reports in an Amazon RDS database with a date stamp. Generate an URL that retrieves the reports from the RDS database. Provide the URL to customers through the web application. Schedule an hourly AWS Lambda function to delete database records that have expired date stamps.,"# Answer
- **Correct option:** C
- **Reason:** Storing the reports in an Amazon S3 bucket allows for large files and simplifies expiration management with S3 lifecycle rules. Using presigned URLs ensures secure access for customers, and the lifecycle rules automate the deletion of reports older than 2 days, minimizing operational overhead.

# Example / Analogy
- Think of Amazon S3 as a secure filing cabinet where you can store large documents. When you need a document (report), you get a special key (presigned URL) that allows you to access it for a limited time. The janitor (S3 lifecycle rules) automatically removes old documents after a certain period, so you don’t have to worry about cleaning out the cabinet yourself.

# Common Mistakes / Traps
- A common mistake is to overlook the storage service's ability to handle file size—in this case, Amazon S3 is designed for large objects, unlike DynamoDB which has limitations on item size (up to 400 KB). Also, avoid thinking that pressing for a DB solution (like RDS) is always better; it incurs more overhead because of managing connection pools and read/write operations.

# Memory Tip
- **Remember:** Use S3 for scalable storage and lifecycle rules to automate cleanup."
35,"[""A company is planning to securely manage one-time fixed license keys in AWS. The\ncompany's development team needs to access the license keys in automaton scripts\nthat run in Amazon EC2 instances and in AWS CloudFormation stacks.\nWhich solution will meet these requirements MOST cost-effectively?""]",Amazon S3 with encrypted files prefixed with “config”,AWS Secrets Manager secrets with a tag that is named SecretString,AWS Systems Manager Parameter Store SecureString parameters,CloudFormation NoEcho parameters,"# Answer
- **Correct option:** C : AWS Systems Manager Parameter Store SecureString parameters

- **Reason:** AWS Systems Manager Parameter Store allows you to securely store and manage parameters, such as license keys, in a way that developers can easily access them in their automation scripts running on EC2 instances. The SecureString parameters ensure that the sensitive data is encrypted at rest and in transit, making it a cost-effective solution since Parameter Store is free for a certain number of parameters and is straightforward to integrate into both EC2 instances and CloudFormation stacks.

# Example / Analogy
- Think of Parameter Store like a secure vault for important documents. Just as you would keep keys or sensitive papers in a safe place where only trusted individuals can access them, Parameter Store keeps your license keys safe, allowing your development team to retrieve them as needed securely.

# Common Mistakes / Traps
- A common mistake is choosing AWS Secrets Manager because it’s specifically designed for secrets management, but for simple license key storage, Parameter Store is often more cost-effective. Additionally, some might overlook the need for SecureString, thinking standard strings will suffice for sensitive data.

# Memory Tip
- Use Parameter Store as your secure vault for sensitive keys in scripts!"
36,"[""A development team wants to build a continuous integration/continuous delivery\n(CI/CD) pipeline. The team is using AWS CodePipeline to automate the code build\nand deployment. The team wants to store the program code to prepare for the\nCI/CD pipeline.\nWhich AWS service should the team use to store the program code?""]",AWS CodeDeploy,AWS CodeArtifact,AWS CodeCommit,Amazon CodeGuru,"# Answer
- **Correct option:** C : AWS CodeCommit
- **Reason:** AWS CodeCommit is a fully managed source control service that hosts secure Git repositories. It is designed specifically for developers to store and manage their code, making it an ideal choice for the development team to store their program code in preparation for the CI/CD pipeline.

# Example / Analogy
- Think of CodeCommit like a digital library where you can store your books (the code). Just as a library allows you to keep your books safe, share them with others, and manage different versions, CodeCommit allows developers to store their code securely, collaborate with team members, and manage different code versions effectively.

# Common Mistakes / Traps
- A common mistake is to confuse CodeCommit with AWS CodeDeploy or AWS CodeArtifact. CodeDeploy is for deploying applications, while CodeArtifact is for managing and sharing software packages—not for storing code repositories.

# Memory Tip
- Remember: ""CodeCommit keeps code safe, just like a library for your books!"""
37,"[""A developer is designing an AWS Lambda function that creates temporary files\nthat are less than 10 MB during invocation. The temporary files will be accessed\nand modified multiple times during invocation. The developer has no need to save\nor retrieve these files in the future.\nWhere should the temporary files be stored?""]",the /tmp directory,Amazon Elastic File System (Amazon EFS),Amazon Elastic Block Store (Amazon EBS),Amazon S3,"# Answer
- **Correct option:** A : the /tmp directory
- **Reason:** AWS Lambda provides a limited amount of temporary storage in the /tmp directory with a capacity of 512 MB. This is ideal for storing temporary files needed only during the execution of the function, especially since the files are less than 10 MB and do not need to be preserved beyond the invocation.

# Example / Analogy
- Think of the /tmp directory like a temporary workspace or desk. When you're working on a project, you might use this desk to spread out your documents and tools. Once you finish the project, you can clear the desk without worrying about saving anything because you no longer need those materials. Similarly, the /tmp directory serves as a temporary space during the execution of the Lambda function.

# Common Mistakes / Traps
- A common mistake is to choose Amazon S3, thinking it’s suitable for temporary storage, but S3 is designed for persistent storage and involves additional overhead for interactions. Also, options like EBS and EFS are used for long-term storage, which is unnecessary for temporary files.

# Memory Tip
- Temporary files = /tmp directory in AWS Lambda = quick cleanup after use!"
38,"[""A developer is designing a serverless application with two AWS Lambda functions\nto process photos. One Lambda function stores objects in an Amazon S3 bucket and\nstores the associated metadata in an Amazon DynamoDB table. The other Lambda\nfunction fetches the objects from the S3 bucket by using the metadata from the\nDynamoDB table. Both Lambda functions use the same Python library to perform\ncomplex computations and are approaching the quota for the maximum size of\nzipped deployment packages.\nWhat should the developer do to reduce the size of the Lambda deployment\npackages with the LEAST operational overhead?""]",Package each Python library in its own .zip file archive. Deploy each Lambda function with its own copy of the library.,Create a Lambda layer with the required Python library. Use the Lambda layer in both Lambda functions.,Combine the two Lambda functions into one Lambda function. Deploy the Lambda function as a single .zip file archive.,Download the Python library to an S3 bucket. Program the Lambda functions to reference the object URLs.,"# Answer
- **Correct option:** B : Create a Lambda layer with the required Python library. Use the Lambda layer in both Lambda functions.
- **Reason:** Using a Lambda layer allows you to store the shared library separately from the Lambda function deployment package. This reduces the size of the individual deployment packages, as the library is maintained separately and can be reused across multiple functions, which is ideal when the same library is required in more than one function.

# Example / Analogy
- Real-life example or memorable comparison: Think of Lambda layers like a cooking class where several chefs need to use the same set of tools (e.g., knives, pans). Instead of each chef bringing their own set of tools (which would take up space), they can use a shared kitchen tool set located in one area. This way, they focus on their dishes (the main tasks of each Lambda function) while keeping their workspaces (deployment packages) less cluttered.

# Common Mistakes / Traps
- Common trap points, if any: A common mistake is assuming that each Lambda function must contain its own copy of a library. This increases deployment package size unnecessarily. Another trap is thinking that simply combining the functions or downloading libraries at runtime will resolve size issues without operational overhead or complexity.

# Memory Tip
- Use Lambda layers to share code efficiently and reduce deployment package size."
39,"[""A developer is working on a serverless application that needs to process any\nchanges to an Amazon DynamoDB table with an AWS Lambda function.\nHow should the developer configure the Lambda function to detect changes to the\nDynamoDB table?""]","Create an Amazon Kinesis data stream, and attach it to the DynamoDB table. Create a trigger to connect the data stream to the Lambda function.",Create an Amazon EventBridge rule to invoke the Lambda function on a regular schedule. Conned to the DynamoDB table from the Lambda function to detect changes.,Enable DynamoDB Streams on the table. Create a trigger to connect the DynamoDB stream to the Lambda function.,"Create an Amazon Kinesis Data Firehose delivery stream, and attach it to the DynamoDB table. Configure the delivery stream destination as the Lambda function.","# Answer
- **Correct option:** C
- **Reason:** Enabling DynamoDB Streams on the table captures changes to the items in the table, and by creating a trigger that connects the DynamoDB Streams to the Lambda function, the function can be automatically invoked whenever changes occur in the table (like inserts, updates, or deletes).

# Example / Analogy
- Think of DynamoDB Streams as a live feed of all changes happening in a store. If you imagine a café where every order placed, modified, or canceled is written down on a board, the Lambda function is like a barista who gets immediately notified whenever the board is updated, allowing them to adjust their tasks in real-time based on customer demand.

# Common Mistakes / Traps
- A common error is to confuse DynamoDB Streams with alternative data ingestion services like Kinesis. Many people might think they should set up Kinesis for streaming changes, but using DynamoDB Streams is more efficient and directly tied to tracking changes in DynamoDB.

# Memory Tip
- Remember: **DynamoDB Streams = Real-time operation updates** for triggering actions with Lambda."
40,"[""A developer is creating an AWS Lambda function that needs credentials to connect\nto an Amazon RDS for MySQL database. An Amazon S3 bucket currently stores the\ncredentials. The developer needs to improve the existing solution by\nimplementing credential rotation and secure storage. The developer also needs to\nprovide integration with the Lambda function.\nWhich solution should the developer use to store and retrieve the credentials\nwith the LEAST management overhead?""]",Store the credentials in AWS Systems Manager Parameter Store. Select the database that the parameter will access. Use the default AWS Key Management Service (AWS KMS) key to encrypt the parameter. Enable automatic rotation for the parameter. Use the parameter from Parameter Store on the Lambda function to connect to the database.,"Encrypt the credentials with the default AWS Key Management Service (AWS KMS) key. Store the credentials as environment variables for the Lambda function. Create a second Lambda function to generate new credentials and to rotate the credentials by updating the environment variables of the first Lambda function. Invoke the second Lambda function by using an Amazon EventBridge rule that runs on a schedule. Update the database to use the new credentials. On the first Lambda function, retrieve the credentials from the environment variables. Decrypt the credentials by using AWS KMS, Connect to the database.",Store the credentials in AWS Secrets Manager. Set the secret type to Credentials for Amazon RDS database. Select the database that the secret will access. Use the default AWS Key Management Service (AWS KMS) key to encrypt the secret. Enable automatic rotation for the secret. Use the secret from Secrets Manager on the Lambda function to connect to the database.,Encrypt the credentials by using AWS Key Management Service (AWS KMS). Store the credentials in an Amazon DynamoDB table. Create a second Lambda function to rotate the credentials. Invoke the second Lambda function by using an Amazon EventBridge rule that runs on a schedule. Update the DynamoDB table. Update the database to use the generated credentials. Retrieve the credentials from DynamoDB with the first Lambda function. Connect to the database.,"# Answer
- **Correct option:** C
- **Reason:** AWS Secrets Manager is specifically designed for managing and storing sensitive information like database credentials securely. It provides built-in support for automatic credential rotation without additional management overhead, simplifying integration with AWS Lambda functions.

# Example / Analogy
- Think of AWS Secrets Manager as a high-security vault that automatically changes its lock (the credentials) regularly without you having to physically change the keys (credentials) yourself. Just like a bank updates its security measures to ensure safety, Secrets Manager updates the credentials while you continue to access the vault (database) seamlessly.

# Common Mistakes / Traps
- A common mistake would be to choose options that involve more management overhead, like creating additional Lambda functions for rotation or manually handling encryption and storage in places like S3 or DynamoDB, which can lead to complexity and higher chances of error. Many might also underestimate the importance of automatic rotation and secure storage features that Secret Manager provides.

# Memory Tip
- Use Secrets Manager for secrets—it's the purpose-built tool that reduces overhead and simplifies secure management."
41,"[""A developer has written the following IAM policy to provide access to an Amazon\nS3 bucket:\n[https://img.examtopics.com/aws-certified-developer-associate-dva-c02/image3.png]\nWhich access does the policy allow regarding the s3:GetObject and s3:PutObject\nactions?""]",Access on all buckets except the “DOC-EXAMPLE-BUCKET” bucket,Access on all buckets that start with “DOC-EXAMPLE-BUCKET” except the “DOC-EXAMPLE-BUCKET/secrets” bucket,Access on all objects in the “DOC-EXAMPLE-BUCKET” bucket along with access to all S3 actions for objects in the “DOC-EXAMPLE-BUCKET” bucket that start with “secrets”,Access on all objects in the “DOC-EXAMPLE-BUCKET” bucket except on objects that start with “secrets”,"# Answer
- **Correct option:** D
- **Reason:** The IAM policy allows access to all objects in the ""DOC-EXAMPLE-BUCKET"" bucket except for those objects whose keys start with ""secrets"". This is specified in the policy with the Action `s3:GetObject` and `s3:PutObject` allowed for all objects in the bucket, with a condition that denies specific access for objects prefixed with ""secrets"".

# Example / Analogy
- Think of the ""DOC-EXAMPLE-BUCKET"" as a library where you can borrow any book (objects) you want, but there is a special section labeled ""Secrets"" (objects starting with ""secrets""). You have a sign that states you cannot access any books in that special section. This way, while you have access to the majority of the library (the bucket), the restriction prevents you from obtaining specific information that is confidential.

# Common Mistakes / Traps
- A common mistake is to misunderstand the effect of the S3 policy in relation to object prefixes. People might mistakenly think that the restriction on ""secrets"" applies to all actions or the entire bucket, rather than just objects starting with that prefix.

# Memory Tip
- Remember: ""All but the Secrets"" when allowing permissions for S3 objects—you're granted access, but only certain items are off-limits."
